precio,tcons,recamaras,tterreno,numban,condicion
229000,307.848,3,3872.4840000000004,1,4
455000,725.4240000000001,4,1371.6000000000001,2,3
621500,783.336,3,12080.4432,1.75,3
825000,624.84,2,1219.2,1.75,3
395000,838.2,4,2427.732,3,3
419625,816.864,4,3532.632,2.5,4
363000,835.152,3,3618.5856000000003,2.5,3
458500,381,3,2927.6040000000003,1.75,3
430000,1048.512,3,3178.4544,1.75,5
200000,307.848,3,2406.7008,2,3
390000,685.8000000000001,5,2734.056,1.75,4
515000,579.12,3,1524,1.75,4
475000,512.0640000000001,3,1042.416,1.75,3
525000,670.5600000000001,3,2267.712,3.25,4
350000,704.0880000000001,4,2743.8096,1.75,3
295000,618.744,4,1753.8192000000001,2.5,3
209950,262.128,2,1548.384,1,3
325000,670.5600000000001,4,2352.7512,2.5,3
499000,807.72,3,3588.7152,1.75,3
494000,478.536,3,452.93280000000004,3.5,3
431000,396.24,2,1219.2,1.5,4
880000,716.2800000000001,4,1424.94,2.5,3
396000,512.0640000000001,3,2976.6768,2.25,3
367000,213.36,2,711.4032000000001,1,3
400000,316.992,3,1905,1,3
390000,377.952,3,3385.7184,1,4
371000,432.81600000000003,3,1371.6000000000001,1.5,3
465000,637.032,4,2957.1696,2.5,5
588000,512.0640000000001,4,1524,2,3
310000,573.024,5,1524,3,3
765000,917.4480000000001,4,2200.9608000000003,4,3
1975000,1463.04,6,2772.7656,4.5,3
238000,426.72,4,2207.3616,1,3
1262000,673.6080000000001,2,1193.9016000000001,3,3
435000,560.832,3,1731.2640000000001,2.5,3
313500,438.91200000000003,3,1063.1424,2.25,4
340000,524.256,3,3264.4080000000004,1.75,3
365000,429.76800000000003,3,2788.92,1.75,5
643002,539.496,3,1141.1712,2.5,3
709000,512.0640000000001,4,1245.7176000000002,1,3
520000,667.5120000000001,4,1549.9080000000001,3,4
1600000,1088.136,5,3086.1000000000004,3.75,3
365000,542.544,3,534.6192,2.5,3
167000,463.29600000000005,3,2272.5888,2,3
1822500,1944.624,4,27040.0272,4.5,3
565000,344.42400000000004,2,84176.61600000001,1.75,3
160000,252.984,2,1371.6000000000001,1,3
440000,502.92,3,1502.3592,2.5,3
510000,774.192,3,12224.3088,2.5,3
275000,417.576,3,5443.4232,1,4
500000,548.64,3,2194.2552,1.75,3
585000,929.6400000000001,3,3870.96,3.25,3
465000,874.7760000000001,3,7822.0824,2.5,3
651500,457.20000000000005,4,937.26,1.5,5
500000,673.6080000000001,3,2412.7968,2.25,3
550000,289.56,2,1243.584,1,4
305000,548.64,4,4130.3448,2,4
1598890,1152.144,4,1828.8000000000002,4.5,4
480000,908.3040000000001,4,1241.7552,2.5,3
1600000,1185.672,4,1097.28,3.5,3
310000,332.232,2,281.3304,2.5,3
482000,682.7520000000001,4,2536.5456,2.25,3
970000,1069.848,4,3782.568,3,4
380000,950.976,4,1524.3048000000001,2.5,3
349990,411.48,3,50320.041600000004,1,5
257000,435.86400000000003,3,2197.608,1.75,3
839900,1161.288,4,4142.841600000001,3.5,3
206000,518.1600000000001,4,1836.42,2,3
310000,411.48,3,3398.52,2,3
852600,1011.936,4,3627.4248000000002,2.5,5
250000,582.168,4,2346.96,2.75,4
249900,371.856,3,1951.9392,2,3
253000,582.168,4,2385.3648000000003,2,4
258750,701.0400000000001,4,2560.32,2,4
1061600,911.3520000000001,4,2040.6360000000002,3,3
400000,423.672,1,18587.9232,1,3
710000,877.8240000000001,4,3763.9752000000003,2.5,3
926500,883.9200000000001,4,5426.0496,2.75,3
1240000,810.768,3,601.3704,2.5,3
493000,646.176,6,1158.5448000000001,1.75,4
570000,880.8720000000001,4,1768.1448,2.5,3
435500,441.96000000000004,3,1459.6872,2.25,3
159100,240.792,2,2162.556,1,3
1250000,1231.392,4,3459.48,2.5,4
285000,454.15200000000004,3,3159.8616,1.5,3
420000,459.94320000000005,3,339.54720000000003,2.5,3
389950,695.8584000000001,3,1217.9808,2.5,3
455000,347.47200000000004,2,3499.1040000000003,1,3
613000,472.44,4,1467.612,2,3
356700,332.232,2,1524,1,4
440000,356.61600000000004,3,2663.952,1.75,4
2075000,1289.304,4,6210.9096,3.5,3
304900,792.48,4,3451.86,1.75,4
500000,518.1600000000001,4,2633.472,2,3
550000,487.68,3,1524,1,3
549950,1190.5488,4,2948.6352,3.5,3
1145000,1331.976,4,5596.4328000000005,3.5,3
364988,868.6800000000001,3,3838.3464000000004,2.5,3
3418800,1661.16,5,6221.5776000000005,5,3
565000,1316.736,5,32661.4536,2.5,4
330000,762,3,3260.4456,2,3
650000,868.6800000000001,4,1370.6856,2,3
392500,469.392,3,2720.34,1.75,4
700000,923.5440000000001,3,3520.44,3.5,3
739000,838.2,3,4876.8,2.5,4
275000,408.432,2,1827.276,2.5,3
334000,204.216,1,1752.6000000000001,1,3
340000,812.292,4,1788.5664000000002,2.5,3
350000,542.544,4,1288.6944,3,3
234000,316.992,3,2475.5856000000003,1,5
937750,786.384,4,1085.088,2.75,5
405000,573.024,5,3048,1.75,3
392500,655.32,4,2225.9544,2.5,3
355000,405.384,2,3303.4224000000004,2.25,3
210000,310.896,3,1828.8000000000002,1,3
895000,518.1600000000001,2,1102.7664,1.75,3
152500,332.232,3,1073.8104,1,4
290000,432.81600000000003,3,1079.6016,2.5,3
349900,472.44,2,2813.304,1.75,3
435500,310.896,1,1375.2576000000001,1.75,3
269950,774.192,4,2560.32,2.5,5
660000,673.6080000000001,3,1219.2,2.75,3
310000,451.10400000000004,4,3413.76,1.75,4
200000,539.496,5,4732.02,1.75,4
865000,545.592,3,2293.9248000000002,1.5,3
585000,658.368,3,381,2.5,3
650000,438.91200000000003,2,41689.934400000006,1.5,4
278000,646.176,3,2988.2592,2.25,3
472000,566.928,3,126530.4048,2.5,3
640000,728.472,3,2534.4120000000003,2.5,4
806000,1027.1760000000002,4,2934.9192000000003,2.5,3
395000,441.96000000000004,3,384.9624,3.5,3
375000,481.584,3,1744.98,2.5,3
741000,630.936,4,3086.1000000000004,2.75,3
568500,917.4480000000001,4,1883.9688,2.5,3
898000,454.15200000000004,2,3009.5952,1.75,4
290000,682.7520000000001,4,2487.7776000000003,2.75,5
186000,445.00800000000004,3,2428.3416,1.75,3
160000,326.136,2,1280.16,1,4
439000,320.04,2,1728.5208,1,3
590000,1225.296,5,12295.936800000001,3.25,5
509250,640.08,3,2316.48,2.5,4
540000,509.016,3,955.548,2.25,3
920000,832.104,5,1828.8000000000002,2.25,3
250000,612.648,4,2228.6976,2,4
334000,274.32,2,554.1264,1,4
700000,445.00800000000004,3,23898.758400000002,1.5,4
435000,292.608,2,1905,1,4
250000,728.472,3,7169.5056,1.5,2
740000,853.44,4,2602.992,2,4
275000,688.8480000000001,5,3648.456,2,4
400000,923.5440000000001,4,54944.1624,2.5,3
78000,237.744,2,4981.6512,1,1
910000,920.4960000000001,3,1244.1936,3.5,3
515000,914.4000000000001,3,2514.6,2.5,4
490000,615.696,3,65721.5856,1.75,4
225000,301.752,3,2442.0576,1,4
330000,381,3,2781.6048,1,3
560000,630.936,3,3873.3984,2.5,3
270000,633.984,3,1296.0096,2.25,3
309000,454.15200000000004,3,394.4112,2.25,3
477000,542.544,3,2464.308,1.75,3
300000,560.832,4,1691.64,2.5,3
260000,341.37600000000003,2,1722.1200000000001,1,3
589500,704.0880000000001,3,937.26,3.25,3
645000,691.8960000000001,3,3496.6656000000003,1.75,4
509000,588.264,2,1073.2008,1.5,3
385000,566.928,3,2255.52,2,3
850000,676.6560000000001,3,1129.8936,2.25,4
488000,963.168,3,4146.1944,2.5,3
293000,432.81600000000003,3,4019.3976000000002,1.75,4
350000,262.128,3,2142.744,1,3
405000,457.20000000000005,3,705.3072000000001,2.5,3
300000,615.696,3,2020.2144,2.5,4
219950,307.848,2,1255.776,1,3
1415000,947.928,4,1343.5584000000001,3,4
439950,847.344,4,4594.860000000001,2.25,3
625000,667.5120000000001,4,3909.0600000000004,3,3
905000,908.3040000000001,4,914.4000000000001,3.5,3
1200000,658.368,2,5444.0328,2.25,4
287653,320.04,3,4892.04,1,4
419000,917.4480000000001,4,2790.444,2.5,3
600000,719.3280000000001,4,4114.8,2.5,4
198400,316.992,3,2634.996,1,4
400000,292.608,2,1889.76,1.75,4
459000,527.304,3,2379.5736,1.75,3
337000,975.36,4,1759.3056000000001,2.5,3
580000,664.464,3,12276.734400000001,2.5,3
235000,417.576,3,4276.344,1.75,4
937500,1690.116,4,265541.76,4,3
470000,822.96,4,2063.1912,2.5,3
439000,548.64,4,1665.732,2,3
485000,384.048,3,984.504,1,3
1360000,798.576,2,4309.2624000000005,1.75,3
435000,301.752,2,1719.9864,1,3
230000,341.37600000000003,3,9829.800000000001,1,4
1208000,484.632,3,2596.896,2.25,4
599950,512.0640000000001,3,2410.9680000000003,1,3
299000,460.24800000000005,3,1889.76,1,3
429950,627.888,3,3096.768,2.25,4
576000,457.20000000000005,3,4233.9768,1.75,4
585000,685.8000000000001,4,1255.4712,2.5,3
288250,643.128,3,4693.92,1.75,3
735000,685.8000000000001,3,3511.2960000000003,1.75,3
453250,688.8480000000001,4,1920.24,2.5,3
232000,365.76,2,2457.6024,1,4
582000,646.176,4,1417.3200000000002,1.75,3
695000,960.12,4,2782.824,3,3
1800000,1359.4080000000001,4,5167.2744,3.5,3
306000,512.0640000000001,3,3411.6264,2.5,3
328500,594.36,3,2478.0240000000003,2.5,4
309000,756.2088,5,1232.9160000000002,2.75,3
646000,874.7760000000001,5,1359.7128,2.75,3
725000,1091.184,3,16596.36,2.5,3
1300000,795.528,4,6583.68,1.75,4
782000,1606.296,4,16284.8544,3.5,3
471835,1000.0488,4,1631.8992,2.5,3
480000,481.584,3,2255.52,2,3
409950,301.752,2,914.4000000000001,1,4
260000,356.61600000000004,3,1661.16,2,5
184900,316.992,3,3072.384,1,3
330000,313.944,3,2322.576,1,3
280000,566.928,3,2807.208,2.25,3
436472,820.5216,4,2557.8816,2.5,3
300000,399.288,3,2975.1528000000003,1.75,3
733000,588.264,4,1181.4048,1.75,5
872500,621.792,3,1828.8000000000002,2.5,3
632000,688.8480000000001,5,3074.5176,2.5,3
657500,582.168,4,1524,1.5,3
280000,589.4832,4,1730.3496,2.5,3
130000,365.76,3,2133.6,1,1
239900,277.368,2,2743.2000000000003,1,4
222000,377.952,3,2304.288,1.75,3
239000,405.384,3,1993.392,1.5,3
349000,548.64,4,2322.576,2.5,3
599000,789.432,5,1883.664,3.25,3
707500,472.44,4,2010.4608,4,5
240000,328.5744,2,384.9624,1.5,3
961000,789.432,5,1865.3760000000002,2.75,3
400000,630.936,4,3291.84,2,3
550000,344.42400000000004,3,2286,1,3
340000,664.464,4,2438.4,2.25,4
524000,603.504,4,2138.172,1,3
608000,423.672,2,1097.28,1,4
1150000,1277.112,4,3126.9432,3.25,3
625000,710.1840000000001,3,957.3768,2.5,3
840000,640.08,4,1118.9208,2.25,3
219000,530.352,3,1584.96,1.5,4
352000,402.336,2,596.4936,2.5,3
2200000,1780.0320000000002,5,5232.8064,4.5,3
665000,1091.184,3,29209.5936,3.5,3
495000,591.312,4,2787.0912000000003,2.25,4
1100000,1545.336,4,18325.490400000002,3.75,3
515000,469.392,3,1859.2800000000002,2.5,3
682000,841.248,5,1524,2.75,3
640000,786.384,3,2286,2.5,3
264950,606.552,4,2943.1488,2.5,3
260000,826.008,3,1524,2,3
469500,637.032,4,2207.0568000000003,2.5,4
1260000,947.928,3,3026.664,2.5,3
606000,600.456,3,2602.992,1.75,4
128000,277.368,3,3388.4616,1,3
1300000,649.224,5,5846.064,1.75,3
670000,548.64,3,1451.7624,2.5,3
225000,252.984,2,1743.4560000000001,1,4
803000,438.91200000000003,2,10286.0856,1,3
1339000,908.3040000000001,4,1935.1752000000001,3.5,3
690000,826.008,4,654.4056,3.5,3
465000,435.86400000000003,3,2171.7000000000003,2,4
185000,365.76,3,563.2704,1.5,3
610000,899.1600000000001,4,2746.248,2.5,3
450000,548.64,3,1328.0136,2.5,3
314000,713.2320000000001,4,2740.152,2.5,3
439000,612.648,3,76608.7368,2,3
366000,460.24800000000005,3,2530.1448,1.75,3
440150,338.32800000000003,2,2072.6400000000003,1,5
495000,652.272,4,2208.2760000000003,2.5,3
640000,1124.712,5,3635.6544000000004,3.5,3
1950000,1414.2720000000002,7,4643.628000000001,3.5,3
1350000,728.472,3,1676.4,2.5,3
261500,530.352,3,2131.1616,2.5,3
522000,496.824,3,4754.88,1.75,3
665000,905.2560000000001,4,16022.421600000001,2,3
625000,487.68,3,2784.348,1.75,5
635000,679.7040000000001,3,428.85360000000003,3,3
549000,460.24800000000005,2,3403.092,1,4
550000,408.432,3,1828.8000000000002,1.5,4
431000,505.968,3,3921.2520000000004,1.75,5
600000,768.096,4,3307.0800000000004,2.5,4
325000,688.8480000000001,4,1737.9696000000001,2.5,3
510000,603.504,4,3044.3424,3.25,3
400000,594.36,3,1363.3704,1.5,4
658000,505.968,3,972.312,1.5,3
245000,414.528,3,2715.768,1.5,5
255000,505.968,4,2049.4752000000003,2.5,3
315500,396.24,3,3840.48,1,4
600000,1027.1760000000002,5,5134.660800000001,3.5,3
293000,615.3912,4,1351.788,2.5,3
760000,929.6400000000001,5,911.9616000000001,1.5,4
868700,1170.432,3,1877.8728,4.25,3
267500,566.928,3,3657.6000000000004,2.25,4
550700,307.848,2,1524,1,4
85000,277.368,2,2972.7144000000003,1,3
539000,420.624,3,982.98,1.75,4
589500,1072.896,4,1503.5784,1.5,4
590000,530.352,3,335.28000000000003,3,3
410000,432.81600000000003,3,386.7912,2.5,3
330000,704.0880000000001,4,1926.336,2.5,3
489000,350.52000000000004,4,1590.1416000000002,1,3
443000,371.856,2,3099.8160000000003,1,3
1450000,1133.856,4,2530.1448,3.5,3
508800,524.256,3,3077.8704000000002,2,4
225000,292.608,3,1680.0576,1,4
510000,493.776,4,2476.5,2.5,4
285000,608.3808,4,1385.9256,2.5,3
550000,441.96000000000004,3,332.5368,3.5,3
319000,332.232,2,258.16560000000004,1.5,3
525000,414.528,2,1865.3760000000002,1,3
340000,856.488,4,1975.4088000000002,2.5,3
575000,512.0640000000001,2,1887.9312,2,3
800000,478.536,2,1524,1,4
302000,356.61600000000004,2,2499.36,1.75,4
350000,460.24800000000005,4,2194.56,1,4
365000,557.784,3,5287.9752,1.75,3
560000,579.12,3,2665.1712,2.5,3
500000,539.496,4,2485.6440000000002,2.5,4
530000,408.432,3,1305.7632,1,3
495000,758.952,4,5499.2016,3.5,3
450000,746.76,3,12856.464,2.25,4
300000,384.048,3,2523.744,1,3
197500,298.704,3,941.832,1,3
749950,1045.464,4,19641.6168,2.5,3
530000,707.1360000000001,3,967.4352,3.5,3
600000,679.7040000000001,3,2759.3544,2.25,4
492000,499.872,4,1524,2,3
455500,445.00800000000004,3,3142.7928,2,4
527500,704.0880000000001,3,24031.6512,1.75,3
435000,432.81600000000003,3,786.6888,2.5,3
239950,347.47200000000004,3,2549.9568,1,5
543000,377.952,3,289.2552,2.25,3
489000,1127.76,3,3162.3,3,3
356000,484.632,3,1039.6728,2.5,3
670000,432.81600000000003,3,438.30240000000003,2.5,3
375000,405.384,3,248.7168,2.5,3
249000,566.928,4,2918.7648,2.25,3
1350000,630.936,3,2926.08,2,3
570000,765.048,5,2971.8,1.75,3
435000,490.728,3,2106.4728,2,3
485500,408.432,2,391.9728,1.5,3
533000,472.44,4,1447.8000000000002,1,3
625000,630.936,4,2194.56,2.25,5
1295000,886.9680000000001,2,5928.055200000001,2.5,5
388500,411.48,3,287.7312,2.25,3
285000,310.896,3,1524,1.75,5
452000,371.856,2,1828.8000000000002,1,3
385000,496.824,3,487.0704,2.25,3
1225000,1137.5136,5,1349.0448000000001,4.5,3
569995,807.72,4,2095.5,2.5,3
470000,664.464,5,1300.8864,1.5,4
299000,938.784,3,5984.7480000000005,2.75,4
535000,280.416,1,1524,1,4
449500,384.048,3,779.0688,2.25,3
780000,493.776,3,2286,1.5,4
303100,499.872,3,1722.1200000000001,1.5,3
206000,320.04,3,1595.0184000000002,1,5
704000,758.952,4,2125.3704000000002,2.25,4
685000,673.6080000000001,3,1524,2,3
238950,246.888,2,1474.6224,1,3
82000,262.128,3,3177.8448000000003,1,3
240000,420.624,3,2286,1.75,3
338000,637.032,4,2286,3,3
315000,563.88,4,2615.184,1.75,3
400000,786.384,3,65323.21200000001,2.5,3
500000,207.264,2,1600.2,1,4
529000,853.44,4,27483.5112,1.75,3
208000,292.608,2,4095.9024000000004,1,3
299950,603.504,3,3436.3152,1.75,4
1500000,893.0640000000001,4,7832.4456,2.75,4
327000,551.688,3,2240.28,2.5,3
1775000,1136.904,4,2155.2408,3.25,3
338500,728.472,4,1862.6328,2.5,3
1600000,868.6800000000001,3,5971.946400000001,2.5,3
465000,533.4,5,3807.2568,1.5,3
655000,783.336,4,2445.1056000000003,3,4
710000,710.1840000000001,3,2791.9680000000003,2.5,3
305000,435.86400000000003,3,3788.664,2,4
675000,743.712,4,2278.38,1.75,4
220000,582.168,4,2490.5208000000002,1.75,3
444950,536.448,3,2111.3496,1,3
475000,280.416,2,1571.8536000000001,1,3
583500,1075.944,3,3962.4,2.25,4
290000,615.696,3,1481.6328,2.5,3
256000,387.096,4,2080.26,1.75,3
580000,667.5120000000001,3,2495.7024,2.25,3
320000,454.15200000000004,3,3088.2336,1.5,4
518000,850.392,4,3020.568,2.5,3
963990,1193.2920000000001,4,1939.7472,3.5,3
367500,426.72,3,409.3464,3.25,3
535000,393.192,3,2090.6232,1,4
655000,880.8720000000001,4,14206.423200000001,2.75,4
378510,234.696,2,1580.3880000000001,1,3
375000,493.776,4,1402.0800000000002,2,3
329500,646.176,3,6852.5136,2.5,5
499950,871.7280000000001,4,1019.556,2.5,3
450000,411.48,3,28261.360800000002,1,2
225000,326.136,2,1828.8000000000002,1,4
353000,511.4544,3,4225.1376,2,3
440000,457.20000000000005,3,1883.664,1.75,4
409316,548.64,3,965.6064,2.5,3
792000,478.536,3,320.04,1.5,3
420850,292.608,1,12480.3408,1,5
684680,722.3760000000001,4,2852.9280000000003,2.25,4
328000,438.91200000000003,3,13808.0496,1.75,3
347000,377.952,3,2453.6400000000003,1.75,4
505000,713.2320000000001,3,1815.6936,2.5,3
915000,893.0640000000001,6,4565.904,3.75,3
464000,664.464,4,2195.4744,2.5,4
235000,579.12,3,2602.992,1.75,3
340000,755.904,3,1862.9376000000002,2.5,3
425000,774.192,3,1710.5376,2.5,3
845000,774.192,3,1447.8000000000002,2,5
762000,1219.2,4,4649.1144,3.5,3
195000,310.896,2,2468.88,1,3
478000,499.872,3,1187.5008,2.25,3
390000,579.12,4,23432.1096,2,3
560000,597.408,3,1846.4784000000002,2.5,3
740000,1024.1280000000002,4,4599.736800000001,2.5,3
279000,204.216,2,1920.24,1,5
354000,557.784,5,2434.1328000000003,1.75,4
800000,893.0640000000001,4,1524,2.5,3
569500,713.2320000000001,4,2513.9904,2.5,3
752500,694.9440000000001,2,1898.904,2.5,3
749000,1030.2240000000002,3,2172.0048,2.5,3
1517000,795.528,3,2867.8632000000002,2.25,4
435000,420.624,3,762,2,3
446000,694.9440000000001,4,13317.321600000001,2,3
280000,577.2912,2,16083.9912,1.75,4
328000,271.272,3,1818.132,1,3
516000,673.6080000000001,4,3291.84,2.75,4
707000,649.224,2,1524.3048000000001,2.5,5
249900,335.28000000000003,3,1524,1,3
550000,813.816,4,1524,3,3
643500,502.92,3,2165.2992,2,3
569950,1030.2240000000002,5,2378.964,4.25,3
472000,664.464,3,2194.56,1.75,4
499950,408.432,3,1905,1.75,4
560000,847.344,3,10021.824,2.5,3
334950,573.024,3,4956.6576000000005,1.75,5
490000,1060.704,4,3869.7408,2.5,4
350000,487.68,3,395.6304,3.25,3
257000,551.688,3,3657.6000000000004,2.25,3
649990,649.224,4,3627.1200000000003,2.25,3
480680,527.304,3,1500.8352,2.5,3
445000,362.71200000000005,3,4154.424,2.25,3
685000,505.968,4,1569.72,2.75,5
2150000,1322.832,8,2869.692,6,3
525000,600.456,3,2438.4,1.75,4
620000,908.3040000000001,4,64128.396,2.5,3
780000,1133.856,4,64944.650400000006,3.5,3
195500,374.904,4,2632.2528,1,4
456700,859.5360000000001,3,2706.3192,1.75,5
270000,539.496,3,2236.0128,2.5,3
538000,609.6,3,2195.7792,2.75,5
370000,670.5600000000001,4,1587.0936000000002,2.75,5
539500,826.008,4,1744.0656000000001,3.5,4
235000,448.05600000000004,0,1463.04,0,3
309000,441.96000000000004,3,3499.1040000000003,2.5,3
163000,381,2,2299.1064,2,3
1164000,1103.376,3,2460.3456,3.5,3
950000,1149.096,4,10692.6888,2.5,3
253000,426.72,3,2971.8,1,3
550000,890.0160000000001,3,51647.750400000004,2.5,3
634000,758.952,3,1494.7392,2.5,3
800000,460.24800000000005,3,1097.28,1.75,5
377000,661.416,4,3508.5528000000004,2.5,3
341500,950.976,5,3169.92,2.25,3
563500,853.44,4,3910.8888,2.5,3
480000,381,3,336.19440000000003,2.5,3
561000,783.336,4,1600.2,2.5,3
1862000,1597.152,4,97815.5016,5.25,3
575000,844.296,2,6004.56,1.75,3
623000,701.0400000000001,4,3850.5384000000004,2.75,3
3120000,1368.5520000000001,3,17254.4232,3.5,3
730000,999.744,6,5013.6552,2.75,4
485000,713.2320000000001,4,2148.2304,3,4
600000,597.408,4,4340.9616000000005,2.5,4
600000,579.12,3,14206.423200000001,2.25,4
737000,697.9920000000001,2,2978.5056,2.25,3
491500,679.7040000000001,3,3992.88,2.25,4
222500,441.96000000000004,3,2756.6112000000003,2,3
782000,725.4240000000001,4,2930.3472,2.5,4
366000,368.808,2,941.832,1,3
539000,521.208,3,701.0400000000001,2.5,3
468500,411.48,3,361.49280000000005,2.5,3
105000,256.03200000000004,3,2560.32,1,3
350000,219.45600000000002,2,1773.9360000000001,1,5
314950,536.448,3,2966.3136,2,3
690000,490.728,3,1554.48,2,5
526500,566.928,3,13158.216,2.5,3
580000,554.736,3,114182.9568,2.5,3
484950,484.632,3,282.2448,2.25,3
757500,963.168,5,2458.212,2.25,3
195000,359.66400000000004,2,778.1544,2,3
225000,432.81600000000003,4,3139.44,1.75,3
1440000,1179.576,3,1164.0312000000001,3.5,3
395000,487.68,3,590.0928,2.5,3
280927,630.936,4,2240.28,2.25,4
491500,448.05600000000004,3,1317.3456,2.25,3
640000,475.488,3,446.83680000000004,3,3
760000,844.296,4,2597.2008,1.75,4
1350000,839.1144,3,19813.524,2.5,5
490000,487.68,3,1944.624,1,3
490000,975.36,4,1956.816,3.5,3
670000,563.88,3,2487.168,1.75,3
270000,435.86400000000003,3,2581.656,2.5,3
520000,1002.792,4,3488.7408,2.5,3
440000,713.2320000000001,4,3363.1632,2.75,3
200000,332.232,3,2926.08,1.5,4
350000,853.44,4,2907.1824,2.5,3
335000,557.784,4,1371.6000000000001,2.5,3
295000,557.784,4,1743.4560000000001,2.25,3
500000,381,2,1024.1280000000002,2,3
469950,493.776,3,2652.0648,2.25,3
290000,134.112,2,2533.8024,0.75,4
565000,569.976,3,322.4784,2.5,3
831000,682.7520000000001,3,2682.2400000000002,2.25,5
460000,871.7280000000001,4,4588.4592,2.25,3
377500,429.76800000000003,3,419.7096,2.25,3
325000,320.04,2,490.4232,2.5,3
695000,1008.888,4,6416.04,3.5,5
408000,499.872,3,1048.512,2,3
905000,1072.896,4,3716.4264000000003,2.5,4
475000,432.81600000000003,4,1828.8000000000002,1,3
310000,722.3760000000001,4,2231.136,2.75,3
193500,289.56,2,4875.580800000001,1,4
511718,518.1600000000001,2,1524,1.75,3
316000,341.37600000000003,3,30006.036,1.75,4
467500,518.1600000000001,3,1269.492,1,3
570500,420.624,2,548.64,1,3
322500,362.71200000000005,3,1964.4360000000001,2,3
393000,252.984,2,1524,1,4
662700,743.712,2,2103.12,1.5,3
287000,408.432,4,2496.3120000000004,2,4
820875,1176.528,5,2861.1576,3.25,3
345950,643.128,3,1255.1664,2.5,3
455000,569.976,3,2238.4512,2.5,3
332000,304.8,2,1455.7248000000002,1,4
460000,271.272,2,640.08,1,4
410000,381,3,2346.96,1.5,5
805000,792.48,3,1790.7,2.75,5
265000,432.81600000000003,3,2514.6,1.75,3
356000,694.9440000000001,3,2671.572,2.25,3
474000,347.47200000000004,3,1389.8880000000001,1,4
345000,554.736,2,2563.0632,1.75,4
257000,234.696,2,2194.56,1,3
340000,573.024,2,2196.9984,1.75,3
335000,310.896,3,3108.96,1,4
777000,1100.328,3,18189.549600000002,3.25,3
772000,643.128,4,1143,2.5,3
711000,777.24,3,1638.6048,2.5,3
470000,1072.896,3,10824.0576,3.5,3
990000,762,3,1935.48,2.75,5
305000,583.3872,4,960.12,2.5,3
449000,679.7040000000001,4,2572.512,2.25,4
